Title,GameURL,ThumbnailURL,Category,Type,Description
mega-man-3,/roms/mega-man-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9U-BnsjA2tkDWkCangTgzwkajNBq4Rzg7E7u3yTp-zIQeVaO9cWi_5i9ViA&s,Category,Emulator,"Description
Platformer|Defeat robot masters and Dr. Wily in this action-packed game."
mega-man-4,/roms/mega-man-4.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJ1PLiQxi5td1yqnws6RwswB8ZHbbq09USatHwKuhPgG6VYdhSfb6Ez9O-FQ&s,Category,Emulator,"Action Platformer.
Release Date|December 6, 1991.
Developer|Capcom.
Plot|Mega Man takes on Dr. Cossack's Robot Masters to stop a new villain, Dr. Wily."
mega-man-5,/roms/mega-man-5.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSToXVkpYfFMJ4jksTcXTOLm744m0WAgEboMIQ5HAMKht_l7gskKt86K24XAg&s,Category,Emulator,"Description
Genre|2D platformer
Developer|Capcom
Release Date|December 1992
Modes|Single player"
mega-man-6,/roms/mega-man-6.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTq6UE2ewaqcNG0rxKSQu574WzoMxyuqXI-yq68fjfPZXtcLYvpHr_yvXq-Bw&s,Category,Emulator,Action Platformer. Description| Mega Man battles against Mr. X and new Robot Masters.
mega-man-7,/roms/mega-man-7.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiOK2k2dgMB3KKTi1SX1JVbzNo-oqLJ4fJpFXLhGrBEFsFFOLmd0b7NoGdme8&s,Category,Emulator,Action platformer. Join Mega Man as he battles against Dr. Wily and his new robot minions.
mega-man-bass,/roms/mega-man-bass.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi2VvGWQzMIzF6op7nGB-Cmu26VeChN3J9Cywfsr7Cd1sBA7yBZrUTGMeRt54&s,Category,Emulator,"Action platformer
Release Date|2003
Developers|Capcom
Description|Play as Mega Man or Bass in this side-scrolling adventure to defeat robot masters."
mega-man-battle-network-2,/roms/mega-man-battle-network-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRC5vIscmLvBeK6sT5TE7C7veuhEAIo5pXE-CPgUvq4vE3TS2u4TFYbvqFM9-Y&s,Category,Emulator,"Role-playing game. Sequel to Mega Man Battle Network, players control Lan and Mega Man.EXE in a virtual world."
mega-man-battle-network-3---blue-version,/roms/mega-man-battle-network-3---blue-version.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIbkCVPfH__mIBn-EZrIlVyMgtAtHVycykU6qb-F1yxTxWII-Jxff89ZhMQg&s,Category,Emulator,"RPG
Platform|Game Boy Advance
Developer|Capcom
Release Date|2003
Description|Battle using chips, save the world from viruses."
mega-man-battle-network-3---white-version,/roms/mega-man-battle-network-3---white-version.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyGRj-1D-xYYrSxFpZ9mad0Y-zUa-IKfT1vTHig6wz3fUrPHd-jHL1XTvCEqU&s,Category,Emulator,"RPG
Description|Lan and MegaMan.EXE save the world from internet threats with card-based battles."
mega-man-battle-network-4---blue-moon,/roms/mega-man-battle-network-4---blue-moon.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVAnwzVRu9InxAEry-7kORNNMaI5elKGl8x9wXnczgFMwEHWVKeuyfEMVyQQ&s,Category,Emulator,"Role-playing Game
Description|Lan and MegaMan battle enemies in the cyber world to stop a global virus."
mega-man-battle-network-4---red-sun,/roms/mega-man-battle-network-4---red-sun.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5Fa_FLWCrl7NhAIGncMHtl6eudDjjdpYvDKcdCaCTNKwsBqs5c4_M7fiPQd8&s,Category,Emulator,Role-playing game. Description|Lan and MegaMan.exe battle in real-time grid-based system.
mega-man-battle-network-5---team-colonel,/roms/mega-man-battle-network-5---team-colonel.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEJHGjUHshVMkCOQxkFvBFSO9-w3HSepZPHTjjP9S99Jlpninuk8qHf9XnO5U&s,Category,Emulator,"RPG
Description|Lan and Mega Man battle through the cyber world to defeat the evil Nebula."
mega-man-battle-network-5---team-protoman,/roms/mega-man-battle-network-5---team-protoman.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRV0qQepy26Co-cJ8A4eurq41mbw7v3GBrQEB_IUb68yuxYZjE8e-WZ27UJLg&s,Genre,Emulator,RPG with grid-based battles and deck-building mechanics.
mega-man-battle-network-6---cybeast-falzar,/roms/mega-man-battle-network-6---cybeast-falzar.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVrzdZw-FAClRDbTMG7RRpFVaUnk-6zu6u3wQ-3hICS-3FdTjnvnNNE90RkBY&s,Category,Emulator,"RPG
Developer|Capcom
Release Date|2005
Main Character|MegaMan.EXE
Publisher|Capcom"
mega-man-battle-network-6---cybeast-gregar,/roms/mega-man-battle-network-6---cybeast-gregar.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBSMAnSMUzCxoB1aENtSpHKI1Pd5wKlKdeLpACciUp89RS96AGFy4QnV9Y83U&s,Category,Emulator,"Role-playing
Description|Lan and MegaMan fight viruses in a virtual world to save the Net."
mega-man-battle-network,/roms/mega-man-battle-network.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCYD5lKrXHggn_KjjKjcVevvis9N3AooUpuGRCG-Ou_7eRIUfz6anGP4AWpRE&s,Category,Emulator,"Role-playing game spin-off of the Mega Man series where characters battle on a virtual network.
Platform|Game Boy Advance."
mega-man-soccer,/roms/mega-man-soccer.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi7ulY1LzOaWHrgNYzkZXxfRhqj2U7Onwj2kQLnEscuAaW5NJdVQuL4i9ph0w&s,Category,Emulator,"Sports game
Description|Mega Man and robot masters take the field in a soccer tournament to save the world."
mega-man-x,/roms/mega-man-x.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYKZ07cO5FuJ0daLFYIrm41nCkZ4o_i4h7U8UJzfJ2hi8NxxRYoQBHLCjS6As&s,Category,Emulator,"Description
Platformer|Futuristic action-packed adventure as Mega Man X fights evil robots to save the world."
mega-man-x2,/roms/mega-man-x2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrdfozQy-mTSzlUb3VGng3eSYG6SzdxCoNAltqF6cd273UGGCleFb-tYeOGfA&s,Category,Emulator,"Description 
Genre|Action platformer
Released|1994
Developer|Capcom
Story|X battles Mavericks to stop a new threat."
mega-man-x3,/roms/mega-man-x3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLUNIpI4k0K_1QM8_LewIg92E93YdTyXVfLrphnVyzNORBATySupCateg9KA&s,Category,Emulator,"Description
Genre|Action platformer
Developer|Capcom
Release Date|January 1996
Platforms|SNES, PlayStation, Windows
Protagonist|Mega Man X"
mega-man-zero-2,/roms/mega-man-zero-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDa5CxHpFr-CHQm2T-TOjqEdZuS0454sHuAmmI85sWDf9zmQbq3XJwHvMyug&s,Genre,Emulator,"Action Platformer with RPG elements. Set in a post-apocalyptic world, Zero fights to protect humans from new threats."
mega-man-zero-3,/roms/mega-man-zero-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQP65fMV1UPzUXD2Kn-ZswEIIi5yQjdk_gJ-l0e2k7MXBoIffNxcS8aymRXkQ&s,Genre,Emulator,Action Platformer. Zero fights against the rogue Copy X to save the world.
mega-man-zero-4,/roms/mega-man-zero-4.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQM7bAJ8dsnVIWYraoQaGRL0l012mQtVVcxhqttGtvh_8K0W-NlXz-_DUqOdg0&s,Category,Emulator,"Action platformer.
Release Date|April 26, 2005.
Developer|Inti Creates.
Publisher|Capcom.
Story|Zero and his allies fight an evil ruler in a post-apocalyptic world.
Gameplay|Side-scrolling action with customizable cyber-elves."
mega-man-zero,/roms/mega-man-zero.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfZyPONtHeNVAegyffp8ptzW37-7lA8nZZs3lUmYAbrTrHJXb_H3DomEBCnQ&s,Action,Emulator,Zero fights against evil forces to protect peace for humans and reploids.
mega-man,/roms/mega-man.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQILaGrorlhY8sYKsJG-qoQdxRuCSkivM5osJjKW6FUoG2lfLRx4328yRsUtGw&s,Action Platformer,Emulator,Blue robot battles evil Dr. Wily to save the world.
mega-turrican,/roms/mega-turrican.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxsiKx3Fgq3Rol6-3SlYws0ylfzHabMBmyJqOJGNMbb6tZ1jUYEYN-VexpTts&s,Category,Emulator,"Description
Platformer|Shoot through levels as a cyborg warrior on a mission to save the galaxy."
mendel-palace,/roms/mendel-palace.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMLNDy7uSb8g4R9G2i0bO_FyUk2FNVQCzjoWXJCVMTS6Yxos017lu30BmCIw&s,Puzzle,Emulator,Players must flip tiles to defeat enemies and save their girlfriend from a dream world.
metal-combat---falcons-revenge,/roms/metal-combat---falcons-revenge.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOTnaoafdPaES9WnSvthMZwuE2UoB79mst_D-eM3N91X_PyMyGOTz8dj9uDb0&s,Category,Emulator,"Description
Shooter|Sequel to the SNES game 'Battle Clash', players pilot a mech to defeat enemies."
metal-gear,/roms/metal-gear.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiQ5Mrm1xz5mIsTilaDyHUy79PoCUgWYfw9coPY6y-HkQJzARBCTPTVYSF&s,Action-Adventure,Emulator,"Cinematic stealth gameplay, espionage-focused storylines, and complex characters."
metal-marines,/roms/metal-marines.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEwceQHSQ5b9IqL7hjv_jvoUpLWmK4ZCIlyJssGVpRV_FjD_5J-FXzV3LWeHU&s,Category,Emulator,Real-time strategy game where players control military units to defend and attack enemy territories.
metal-slader-glory,/roms/metal-slader-glory.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAr7G6iq-XEf-Yhly57okQccXlsgZMMFl60R2Z_y8Uj8gb-uTTG34VQn2UdB4&s,Unknown,Emulator,"Sci-fi adventure game released on NES in Japan in 1991, notable for its graphic novel storytelling."
metal-slug-advance,/roms/metal-slug-advance.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCX2ECWsL-gJuK86bubAHl6nnHtmQNeoiqSV1s6YkycXJ009p4EyBe0JNU8XI&s,Category,Emulator,"Run and gun arcade style shooter with 2D graphics.
Developer|SNK Playmore.
Publisher|SNK Playmore.
Release Date|2004.
Platforms|Game Boy Advance."
metal-storm,/roms/metal-storm.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmddPsm8-4yYafmI9SbwZgiPD6m_z4SFT469fhv_Ade4kZ7Sl57YR5VGY47Ww&s,Category,Emulator,"Description
Genre|Side-scrolling shooter with gravity mechanics
Developer|Tamtex
Publisher|Irem
Release Date|1991
Platforms|Nintendo Entertainment System"
metal-warriors,/roms/metal-warriors.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYq8ymMm2H_t7dcX147wkp7gdINXApJY07Mn-RfzB6oZEaLH084xd94V06sOw&s,Category,Emulator,"Description
Genre|Action-packed side-scrolling mech combat game.
Developer|LucasArts
Publisher|Konami
Platforms|Super Nintendo Entertainment System
Release Date|June 1995"
metroid---zero-mission,/roms/metroid---zero-mission.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkhh8bMElAW0Chi-gsPIQtVfmiaZnUszYqilGj5R7mRrMvZ5cs2MoGOIptyQ&s,Category,Emulator,"Action-Adventure
Developer|Nintendo R&D1
Publisher|Nintendo
Designer|Yoshio Sakamoto
Platform|Game Boy Advance."
metroid-fusion,/roms/metroid-fusion.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSx32xhFRLkUZxH6IuFdDl_--su8LxjF60qJdOZflBSjdF-ZImoYjKIr7DmWC8&s,Genre,Emulator,"Action-adventure. 
Developer|Nintendo R&D1. 
Release Date|November 18, 2002. 
Platform|Gameboy Advance. 
Plot|Samus battles new threats on an infected space station."
metroid,/roms/metroid.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS21g-hVZyk7_3F738WRI19pXESszjes2zQw-7IkEmn7u1gT3pdSadaPCUpmkA&s,Action-adventure,Emulator,Bounty hunter Samus fights space pirates and explores alien worlds to stop the threat of the Metroids.
michael-jacksons-moonwalker,/roms/michael-jacksons-moonwalker.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx9PQGnkhIh-JAMrwFvNCVGCOLpVBSMo_Pr4rK0Rshj3BUgRr8v7dPyj3nyg&s,Genre,Emulator,"Action
Platform|Sega Genesis
Release Date|1990
Publisher|Sega
Developer|Sega West
Description|Rescue children to the tune of Michael Jackson's hit songs."
mickey-mania---the-timeless-adventures-of-mickey-mouse,/roms/mickey-mania---the-timeless-adventures-of-mickey-mouse.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiGYNHeuPhD8Mj2MbkroShmAQM5xktVuuujgC78HqcJk6d0kQzRMfOn0fN-pc&s,Category,Emulator,Side-scrolling platformer featuring Mickey Mouse in his classic animated adventures.
mickeys-ultimate-challenge,/roms/mickeys-ultimate-challenge.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5YRRC0nbTpstMa_CvLYZqbp_8Ar2R06DY-G9SikYGrvyGoCoKAUhkeDqzEg&s,Puzzle,Emulator,"Solve puzzles and challenges in this brain-teasing game with Mickey Mouse.
unknown|unknown"
micro-machines,/roms/micro-machines.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaYKhoyS8YoQft6oZNGc3cnM5vA6rf_0Cr8z0MJ_fMN_8Aztkr8k1_rT4PyyY&s,Racing,Emulator,"Miniature vehicles race through household environments, with physics, power-ups, and multiplayer modes."
might-and-magic-ii,/roms/might-and-magic-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv_wbG9V5-vftmA1MhrBb33eVxxNeSNmqeJ4TBcDkSjOaOa9Z4ah6tDttErA&s,Category,Emulator,"Description
Title|Might and Magic II
Genre|RPG
Publisher|New World Computing
Developer|Jon Van Caneghem
Release Date|1988
Platform|Apple II, MS-DOS, Commodore 64"
might-and-magic-iii---isles-of-terra,/roms/might-and-magic-iii---isles-of-terra.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJIIgPqCYUILwz1g_vJglP4xFhoqqNI8Av4we9tthhpd0EsfRagq58z8AZFw&s,Category,Emulator,"RPG
Developer|New World Computing
Release Date|1991
Setting|Fantasy world of Terra
Gameplay|Turn-based combat and party-based exploration"
mighty-final-fight,/roms/mighty-final-fight.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTKB1WX7DSep3gem0QmQNaO8rlhFXWvqNBu7AbgJ0_C9QljPtI47lOcWyswu0&s,Action,Emulator,A spin-off of the 'Final Fight' series where players fight through stages to rescue Jessica from Belger.
mighty-morphin-power-rangers---the-fighting-edition,/roms/mighty-morphin-power-rangers---the-fighting-edition.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXrDwccQECVxDneNds3OvpBbGhCFzYvs7SXzGt76vjnwjaDacc-6XrpymtZA&s,Fighting,Emulator,Fighting game based on the Power Rangers TV show.
mighty-morphin-power-rangers---the-movie,/roms/mighty-morphin-power-rangers---the-movie.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSy6mTgrhMd3YX8x1hb7VCVlqGbOK-YBkJoslg7yAi_UeujR96rinRm-F9Qzw&s,Category,Emulator,"Action
Platform|Sega Genesis
Developer|SIMS
Release Date|1995
Description|Players control Power Rangers in side-scrolling beat 'em up gameplay."
mighty-morphin-power-rangers,/roms/mighty-morphin-power-rangers.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTc7pUdAErYMr46bUlU6sEnMB-yeOBBBYqVaUi2NyIopjlcPL714s7pzuqtAqo&s,Category,Emulator,"Description
Genre|Fighting game.
Platforms|SNES, Sega Genesis, Game Gear.
Developer|Natsume."
mike-tysons-punch-out,/roms/mike-tysons-punch-out.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXtBiw_kJljrFexMD3mjQg5k2pleiWM1YsmDTOyt0YUMRvCviOnScUE9tkrUo&s,Sports,Emulator,Little Mac fights through a boxing circuit to become champion and face Mike Tyson.
mitsume-ga-tooru,/roms/mitsume-ga-tooru.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHXasyB5eM0RJ-16oeay8pEvhimUa9O3d0dH1BOwsv1n_nRtyjAcn9_6vq9U0&s,Category,Emulator,"Action
Description|Thunder Fox fights evil organization Valhalla to save his captured partner and stop their plans."
mobile-suit-gundam-wing---endless-duel,/roms/mobile-suit-gundam-wing---endless-duel.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1TPj7AFb3iGeTVU3IpMSKalvYKqJZKM71nUBYz6U2RmtuDQaW3IbcJEkm5w&s,Category,Emulator,"Fighting Game. 
Description|Combat with Gundams from the Gundam Wing series. 
Platform|Super Nintendo Entertainment System."
monopoly,/roms/monopoly.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLZ7kvFzc3liTV9KkKvLcHTC5Ctqly7M0-eG6JjKSNK1OCBt-cUPA_VRDCkw&s,Board Game,Emulator,"Players buy, sell, and trade properties to become the wealthiest in the classic board game Monopoly."
monopoly,/roms/monopoly.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLZ7kvFzc3liTV9KkKvLcHTC5Ctqly7M0-eG6JjKSNK1OCBt-cUPA_VRDCkw&s,Board Game,Emulator,"Players buy, sell, and trade properties to become the wealthiest in the classic board game Monopoly."
monster-in-my-pocket,/roms/monster-in-my-pocket.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfQB10ZEfcG1CgXfrZERuIoOLl7VQicnGfZbbYy1HudAnsH0A66wMtnO-NA3o&s,Category,Emulator,"Action Platformer
Description|Play as tiny monsters battling through household environments."
monster-party,/roms/monster-party.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6kJm4xSB_k6iYdAf_TCW4-DjfwjvhHfXVbd37gB60SkNZx0CmNEWB_ouKIw&s,Category,Emulator,"Action platformer
Description|Mark battles strange monsters in a quirky NES adventure."
monster-world-iv,/roms/monster-world-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnAJpHvScRy3u6Kp9XSns75FnA6ol0CRIfOnQPdV9w_yhoRD2m9D8g6RVF9HY&s,Category,Emulator,Action-Adventure. Description|Asha explores Monster World to defeat evil forces.
moon-crystal,/roms/moon-crystal.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRviQXvFmafyAG3_DxWyts_bl1vVsne6byE0qiYS0ijFIsU23jb34pBEttlDg&s,Category,Emulator,"Adventure
Description|A young hero must rescue the princess and save the world from an evil sorcerer."
mortal-kombat-3,/roms/mortal-kombat-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOeJHAy34VSxuNK7tCmxPVatc8n-RIIyTqYa4aI2Q5sHyjmZpFaAV_o47znm8&s,Genre,Emulator,"Fighting game featuring a roster of unique characters and graphic fatalities.
Platforms|Arcade, Sega Genesis, Super Nintendo, PlayStation."
mortal-kombat-ii,/roms/mortal-kombat-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrdYOBCyKPWUA7a9JH4lfHR5Zf9uqBGjXxC94yJ1kdQwfAxN2lvfh08a6SKQ&s,Category,Emulator,"Fighting game
Platform|Arcade, Console
Developer|Midway Games
Release Date|1993
Sequel|Improved graphics, new characters and fatalities."
mortal-kombat-ii,/roms/mortal-kombat-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrdYOBCyKPWUA7a9JH4lfHR5Zf9uqBGjXxC94yJ1kdQwfAxN2lvfh08a6SKQ&s,Category,Emulator,"Fighting game
Platform|Arcade, Console
Developer|Midway Games
Release Date|1993
Sequel|Improved graphics, new characters and fatalities."
mortal-kombat,/roms/mortal-kombat.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUVvBOzPzI_zLhxkExYuPEJFz38TpEC15yTFuV9lz_s8z8NVTJBGovqJ9tHQ&s,Fighting,Emulator,Fighters battle in a tournament to determine the fate of Earthrealm.
mortal-kombat,/roms/mortal-kombat.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUVvBOzPzI_zLhxkExYuPEJFz38TpEC15yTFuV9lz_s8z8NVTJBGovqJ9tHQ&s,Fighting,Emulator,Fighters battle in a tournament to determine the fate of Earthrealm.
mother-3,/roms/mother-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTs3adixUMItI_j157Z-Hl-piKdn3K0M17o77YwqUTOJ93pC_xjiZRKWUthDA&s,Category,Emulator,RPG. Story of Lucas and his friends as they try to save their hometown from a mysterious army.
motocross-maniacs-advance,/roms/motocross-maniacs-advance.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3ofIrXa4SlrJmca6fc7EYfCbghPW9BQ7lF9w3m61Lc4rK223KHWV8cV4wf2s&s,Category,Emulator,"Racing
Description|Players race motocross bikes through various tracks, performing tricks and avoiding obstacles."
motoracer-advance,/roms/motoracer-advance.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHjJ61ZULLSj-zLsgLnEDgEcELSmJIKOjPJNrjMbv2MmkFL_AbGFL2lL-oMBA&s,Category,Emulator,"Racing
Platform|Gameboy Advance
Description|Race motocross bikes on off-road tracks and perform tricks to earn points."
mr-driller-2,/roms/mr-driller-2.md,,Retro Game,Emulator,
mr-gimmick,/roms/mr-gimmick.md,,Retro Game,Emulator,
musha---metallic-uniframe-super-hybrid-armor,/roms/musha---metallic-uniframe-super-hybrid-armor.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQTsmrxtybrcq_PGWdIWs7yWvQ0c1Sz-PRdRdx-IfAk88mLnCLtu--xc5YtLU&s,Category,Emulator,"Shoot 'em up. 
Platform|Sega Genesis. 
Description|Pilot a high-tech mech to save Earth from the evil Dire 51."
musya---the-classic-japanese-tale-of-horror,/roms/musya---the-classic-japanese-tale-of-horror.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTljAD4XrZuoKT2Vypw81kRAgh3yIBXPQitPESDMx_EIpaVGDciQPrCizZ-IQ&s,Category,Emulator,"Horror
Platform|Super Nintendo Entertainment System
Release Date|1992
Description|Play as a samurai fighting through a haunted Japanese castle."
mutant-league-football,/roms/mutant-league-football.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3CWCHdsB6ImYf3EjXhdcfkRXiCesTLUEN6u13Nmt2XoROJAH_-0tyMiTAXWY&s,Category,Emulator,"Sports game featuring mutant creatures battling in an violent, comedic football league."
mutant-league-hockey,/roms/mutant-league-hockey.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkNM6o4tOGLqn5b_3FnrJfg3SaFXzyJpGee70gSlZoPUMyJ9SM8budeUMDCQ&s,Sports,Emulator,"Mutants play violent hockey, featuring skeletons, aliens, and trolls."
mysterious-dungeon-2---shiren-the-wanderer,/roms/mysterious-dungeon-2---shiren-the-wanderer.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxaSGbX6i23F614sbXf9GeU77jYCfM01TU8lUCEdHw_XWh8K4rEB05xRCL9oE&s,Category,Emulator,"Roguelike adventure
Platforms|Super Nintendo, Nintendo DS, PlayStation Vita
Developer|Chunsoft
Release Date|1995 (SNES), 2006 (DS), 2015 (Vita)
Plot|Shiren explores dungeons for rare loot, facing permadeath and tough enemies."
mystical-fighter,/roms/mystical-fighter.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPD8kryVO5HMcxy3ifw3TUO1sEqS2NVNMEhkIw1Kz3Tj7pAavK3mTGz6AgRA&s,Category,Emulator,RPG. Description|Fighter defeats evil wizard and saves princess with magical abilities.
nba-jam---tournament-edition,/roms/nba-jam---tournament-edition.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7AHz7Z_U5cCv4tsThugI6xh9GXgK0vv-7Bw6h3zpDdzwCRg2c9nD4XmoJINk&s,Category,Emulator,"Sports
Platforms|Arcade, SNES, Sega Genesis
Release Date|1993
Developer|Midway
Description|2v2 arcade-style basketball with exaggerated physics and iconic dunks."
nba-jam---tournament-edition,/roms/nba-jam---tournament-edition.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7AHz7Z_U5cCv4tsThugI6xh9GXgK0vv-7Bw6h3zpDdzwCRg2c9nD4XmoJINk&s,Category,Emulator,"Sports
Platforms|Arcade, SNES, Sega Genesis
Release Date|1993
Developer|Midway
Description|2v2 arcade-style basketball with exaggerated physics and iconic dunks."
nekketsu-street-basket---go-for-it-dunk-heroes,/roms/nekketsu-street-basket---go-for-it-dunk-heroes.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEmbYGpaPTmkTCM1pYUQktLVaycqQuQ8lmDTbo3AZNwJfqWHZpyysXVF9FkA&s,Genre,Emulator,"Sports basketball game. 
Release Date|December 1993.
Developers|Technos Japan Corp.
Platform|Super Nintendo Entertainment System."
nes-open-tournament-golf,/roms/nes-open-tournament-golf.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjXBvw3ZRyPTpqrkJRxN8vtADo-iXRzIjvVHouM4lek8ahmk92MNWkIBaJVw&s,Sports,Emulator,Choose between three clubs and compete in various tournaments.
new-ghostbusters-ii,/roms/new-ghostbusters-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRNiUoxp6uyUHM4romvYE-gyUNDz3i9CkO3Ossfr2oz275cNjYyKzv_ta4ng&s,Category,Emulator,"Action
Platform|NES
Description|Play as the Ghostbusters to defeat ghosts in 8-bit style adventure."
new-horizons,/roms/new-horizons.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSD5uMSgjxlsF6CDRa2ZlW2LuayahB0yIbgxyOItFGn2XjKngywmKWEDk7eiVw&s,Simulation,Emulator,"Players build a thriving island community by crafting, gathering resources, and making friends with animal villagers."
nhl-94,/roms/nhl-94.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzDnxC-mCegANlqAeL3riyp_e0hKv3-TGtHi4N7YZ2A7hHg6qhxCOua7IKNg&s,Sports,Emulator,Classic hockey simulation game with realistic gameplay mechanics and iconic teams from the 1993-1994 NHL season.
ninja-five-0,/roms/ninja-five-0.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTF9EOwdVMqvT7Eiy6zkVhbRp4gbnUQyo4-IakiH7J-RGrbpMyoDioI-pzBzKk&s,Action,Emulator,Ninja Five-0 is a fast-paced action game where players control a ninja detective on dangerous missions.
