Title,GameURL,ThumbnailURL,Category,Type,Description
Monopoly,/roms/monopoly.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLZ7kvFzc3liTV9KkKvLcHTC5Ctqly7M0-eG6JjKSNK1OCBt-cUPA_VRDCkw&s,Board Game,Emulator,"Players buy, sell, and trade properties to become the wealthiest in the classic board game Monopoly."
Monster In My Pocket,/roms/monster-in-my-pocket.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfQB10ZEfcG1CgXfrZERuIoOLl7VQicnGfZbbYy1HudAnsH0A66wMtnO-NA3o&s,Category,Emulator,"Action Platformer
Description|Play as tiny monsters battling through household environments."
Monster Party,/roms/monster-party.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6kJm4xSB_k6iYdAf_TCW4-DjfwjvhHfXVbd37gB60SkNZx0CmNEWB_ouKIw&s,Category,Emulator,"Action platformer
Description|Mark battles strange monsters in a quirky NES adventure."
Monster World Iv,/roms/monster-world-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnAJpHvScRy3u6Kp9XSns75FnA6ol0CRIfOnQPdV9w_yhoRD2m9D8g6RVF9HY&s,Category,Emulator,Action-Adventure. Description|Asha explores Monster World to defeat evil forces.
Moon Crystal,/roms/moon-crystal.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRviQXvFmafyAG3_DxWyts_bl1vVsne6byE0qiYS0ijFIsU23jb34pBEttlDg&s,Category,Emulator,"Adventure
Description|A young hero must rescue the princess and save the world from an evil sorcerer."
Mortal Kombat 3,/roms/mortal-kombat-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOeJHAy34VSxuNK7tCmxPVatc8n-RIIyTqYa4aI2Q5sHyjmZpFaAV_o47znm8&s,Genre,Emulator,"Fighting game featuring a roster of unique characters and graphic fatalities.
Platforms|Arcade, Sega Genesis, Super Nintendo, PlayStation."
Mortal Kombat Ii,/roms/mortal-kombat-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrdYOBCyKPWUA7a9JH4lfHR5Zf9uqBGjXxC94yJ1kdQwfAxN2lvfh08a6SKQ&s,Category,Emulator,"Fighting game
Platform|Arcade, Console
Developer|Midway Games
Release Date|1993
Sequel|Improved graphics, new characters and fatalities."
Mortal Kombat Ii,/roms/mortal-kombat-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrdYOBCyKPWUA7a9JH4lfHR5Zf9uqBGjXxC94yJ1kdQwfAxN2lvfh08a6SKQ&s,Category,Emulator,"Fighting game
Platform|Arcade, Console
Developer|Midway Games
Release Date|1993
Sequel|Improved graphics, new characters and fatalities."
Mortal Kombat,/roms/mortal-kombat.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUVvBOzPzI_zLhxkExYuPEJFz38TpEC15yTFuV9lz_s8z8NVTJBGovqJ9tHQ&s,Fighting,Emulator,Fighters battle in a tournament to determine the fate of Earthrealm.
Mortal Kombat,/roms/mortal-kombat.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUVvBOzPzI_zLhxkExYuPEJFz38TpEC15yTFuV9lz_s8z8NVTJBGovqJ9tHQ&s,Fighting,Emulator,Fighters battle in a tournament to determine the fate of Earthrealm.
Mother 3,/roms/mother-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTs3adixUMItI_j157Z-Hl-piKdn3K0M17o77YwqUTOJ93pC_xjiZRKWUthDA&s,Category,Emulator,RPG. Story of Lucas and his friends as they try to save their hometown from a mysterious army.
Motocross Maniacs Advance,/roms/motocross-maniacs-advance.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3ofIrXa4SlrJmca6fc7EYfCbghPW9BQ7lF9w3m61Lc4rK223KHWV8cV4wf2s&s,Category,Emulator,"Racing
Description|Players race motocross bikes through various tracks, performing tricks and avoiding obstacles."
Motoracer Advance,/roms/motoracer-advance.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHjJ61ZULLSj-zLsgLnEDgEcELSmJIKOjPJNrjMbv2MmkFL_AbGFL2lL-oMBA&s,Category,Emulator,"Racing
Platform|Gameboy Advance
Description|Race motocross bikes on off-road tracks and perform tricks to earn points."
Mr Driller 2,/roms/mr-driller-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0eaQCuT94Dus0bMaITZx-30XGUp78YbrUYk3D19onfF3TkcawOqrW3z527A&s,Puzzle,Emulator,Dig through colorful blocks to reach the bottom before running out of oxygen.
Mr Gimmick,/roms/mr-gimmick.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtLjdkec7YFy9Yxen3geXSdO3fUb1il_dxhHhUobuw6mDiOK6qhOS9A9KRLw&s,Category,Emulator,"Platformer
Description|Control Mr. Gimmick through various levels using a star to defeat enemies."
Musha Metallic Uniframe Super Hybrid Armor,/roms/musha-metallic-uniframe-super-hybrid-armor.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQTsmrxtybrcq_PGWdIWs7yWvQ0c1Sz-PRdRdx-IfAk88mLnCLtu--xc5YtLU&s,Category,Emulator,"Shoot 'em up. 
Platform|Sega Genesis. 
Description|Pilot a high-tech mech to save Earth from the evil Dire 51."
Musya The Classic Japanese Tale Of Horror,/roms/musya-the-classic-japanese-tale-of-horror.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTljAD4XrZuoKT2Vypw81kRAgh3yIBXPQitPESDMx_EIpaVGDciQPrCizZ-IQ&s,Category,Emulator,"Horror
Platform|Super Nintendo Entertainment System
Release Date|1992
Description|Play as a samurai fighting through a haunted Japanese castle."
Mutant League Football,/roms/mutant-league-football.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3CWCHdsB6ImYf3EjXhdcfkRXiCesTLUEN6u13Nmt2XoROJAH_-0tyMiTAXWY&s,Category,Emulator,"Sports game featuring mutant creatures battling in an violent, comedic football league."
Mutant League Hockey,/roms/mutant-league-hockey.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkNM6o4tOGLqn5b_3FnrJfg3SaFXzyJpGee70gSlZoPUMyJ9SM8budeUMDCQ&s,Sports,Emulator,"Mutants play violent hockey, featuring skeletons, aliens, and trolls."
Mysterious Dungeon 2 Shiren The Wanderer,/roms/mysterious-dungeon-2-shiren-the-wanderer.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxaSGbX6i23F614sbXf9GeU77jYCfM01TU8lUCEdHw_XWh8K4rEB05xRCL9oE&s,Category,Emulator,"Roguelike adventure
Platforms|Super Nintendo, Nintendo DS, PlayStation Vita
Developer|Chunsoft
Release Date|1995 (SNES), 2006 (DS), 2015 (Vita)
Plot|Shiren explores dungeons for rare loot, facing permadeath and tough enemies."
Mystical Fighter,/roms/mystical-fighter.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPD8kryVO5HMcxy3ifw3TUO1sEqS2NVNMEhkIw1Kz3Tj7pAavK3mTGz6AgRA&s,Category,Emulator,RPG. Description|Fighter defeats evil wizard and saves princess with magical abilities.
Nba Jam Tournament Edition,/roms/nba-jam-tournament-edition.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7AHz7Z_U5cCv4tsThugI6xh9GXgK0vv-7Bw6h3zpDdzwCRg2c9nD4XmoJINk&s,Category,Emulator,"Sports
Platforms|Arcade, SNES, Sega Genesis
Release Date|1993
Developer|Midway
Description|2v2 arcade-style basketball with exaggerated physics and iconic dunks."
Nba Jam Tournament Edition,/roms/nba-jam-tournament-edition.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7AHz7Z_U5cCv4tsThugI6xh9GXgK0vv-7Bw6h3zpDdzwCRg2c9nD4XmoJINk&s,Category,Emulator,"Sports
Platforms|Arcade, SNES, Sega Genesis
Release Date|1993
Developer|Midway
Description|2v2 arcade-style basketball with exaggerated physics and iconic dunks."
Nekketsu Street Basket Go For It Dunk Heroes,/roms/nekketsu-street-basket-go-for-it-dunk-heroes.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEmbYGpaPTmkTCM1pYUQktLVaycqQuQ8lmDTbo3AZNwJfqWHZpyysXVF9FkA&s,Genre,Emulator,"Sports basketball game. 
Release Date|December 1993.
Developers|Technos Japan Corp.
Platform|Super Nintendo Entertainment System."
Nes Open Tournament Golf,/roms/nes-open-tournament-golf.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjXBvw3ZRyPTpqrkJRxN8vtADo-iXRzIjvVHouM4lek8ahmk92MNWkIBaJVw&s,Sports,Emulator,Choose between three clubs and compete in various tournaments.
New Ghostbusters Ii,/roms/new-ghostbusters-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRNiUoxp6uyUHM4romvYE-gyUNDz3i9CkO3Ossfr2oz275cNjYyKzv_ta4ng&s,Category,Emulator,"Action
Platform|NES
Description|Play as the Ghostbusters to defeat ghosts in 8-bit style adventure."
New Horizons,/roms/new-horizons.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSD5uMSgjxlsF6CDRa2ZlW2LuayahB0yIbgxyOItFGn2XjKngywmKWEDk7eiVw&s,Simulation,Emulator,"Players build a thriving island community by crafting, gathering resources, and making friends with animal villagers."
Nhl 94,/roms/nhl-94.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzDnxC-mCegANlqAeL3riyp_e0hKv3-TGtHi4N7YZ2A7hHg6qhxCOua7IKNg&s,Sports,Emulator,Classic hockey simulation game with realistic gameplay mechanics and iconic teams from the 1993-1994 NHL season.
Ninja Five 0,/roms/ninja-five-0.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTF9EOwdVMqvT7Eiy6zkVhbRp4gbnUQyo4-IakiH7J-RGrbpMyoDioI-pzBzKk&s,Action,Emulator,Ninja Five-0 is a fast-paced action game where players control a ninja detective on dangerous missions.
Ninja Gaiden Ii The Dark Sword Of Chaos,/roms/ninja-gaiden-ii-the-dark-sword-of-chaos.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTTGWwrPNyTsJebYrVpCCd_i19LdBmwD8hfUJibRQ0C38bpcQTgrks7igsfAA&s,Action,Emulator,"In this sequel, Ryu Hayabusa must defeat demonic forces with new weapons and abilities."
Ninja Gaiden Iii The Ancient Ship Of Doom,/roms/ninja-gaiden-iii-the-ancient-ship-of-doom.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4j4UMnOS1nhXSRZgFLOPX_YnaYiG2llcxWJkyiZ4tmK9-wxoTwC8a10ViHCE&s,Category,Emulator,"Action
Developer|Tecmo
Publisher|Tecmo
Platform|Nintendo Entertainment System
Release Date|1991"
Ninja Gaiden,/roms/ninja-gaiden.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSawnl5b80LWfI7FSuromGzYA9ExVlS0aLIBYt-2O4QEo_pDhwNG5T-QRDZdg&s,Action,Emulator,Ninja Ryu Hayabusa battles enemies with intense combat and acrobatics.
Ninjawarriors,/roms/ninjawarriors.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQibspj2nISHgsEUuEFYGRXJCy7y2pSNdZ6BQaHZus-oObGLD-_4-h3ezRoQnU&s,Category,Emulator,"Description
Genre|Action-packed side-scrolling beat 'em up
Platforms|Various consoles and arcade machines
Developer|Taito and Natsume
Release Date|1988
Storyline|Players control ninja warriors fighting against evil forces
Features|Co-op multiplayer and enhanced graphics"
Nintendo World Cup,/roms/nintendo-world-cup.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6YWsRKX_dik7x5-FokPQsHmhkqYxnL422gByTsWJlHoGOsf44bev3qn5c8w&s,Sports,Emulator,Soccer game featuring international teams competing for the World Cup.
Noahs Ark,/roms/noahs-ark.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6YPli4R2rQOUVky6Hmr3b-zMlEnNXLd4zz5uoj0o-spY_Pf4QQ8_v8OQ7RA&s,Category,Emulator,"Educational
Description|Players assist Noah in rescuing animals and collecting resources to build the ark."
Nobunagas Ambition Ii,/roms/nobunagas-ambition-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKr-3vBJKW3KqwmgL6mtAaZl8LIDDG2w1krVVBOEiUZPH8N5ZriX_ESv4WRlA&s,Category,Emulator,"Strategy
Description|Command armies as a warlord in feudal Japan. Build castles, form alliances, and conquer territories."
Nobunagas Ambition,/roms/nobunagas-ambition.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQySo8yqM5F_CCc8sZPa_nttk99UneAPAdiTwIJXVk9vJO37wlHOPID-mR_sw&s,Category,Emulator,"Simulation strategy game based on feudal Japan with an emphasis on diplomacy, war, and resource management."
Nobunagas Ambition,/roms/nobunagas-ambition.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQySo8yqM5F_CCc8sZPa_nttk99UneAPAdiTwIJXVk9vJO37wlHOPID-mR_sw&s,Category,Emulator,"Simulation strategy game based on feudal Japan with an emphasis on diplomacy, war, and resource management."
North And South,/roms/north-and-south.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS31xhV5nCg-W3QIvYahaZE5dgDVDnRsd1NfokfEfJB5IokFCiB_3kmAqJVTF0&s,Category,Emulator,"Strategy
Description|Recreate the American Civil War through various battles in this turn-based strategy game.
Category|Adventure
Description|Command troops, conquer territories, and sabotage the enemy in this iconic game based on a comic."
Nosferatu,/roms/nosferatu.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMC50tJqx3sAh9j_eCrNbGrdB3krsyVQmC2b78r6d6YttQ0V3EeM6D6Qmu190&s,Category,Emulator,"Survival Horror
Description|Players must navigate a haunted castle, avoiding traps and enemies, to defeat the vampire lord, Nosferatu."
Ogre Battle The March Of The Black Queen,/roms/ogre-battle-the-march-of-the-black-queen.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6-ZrKr9ia3PaMckFRfiXWVArZbXmviUbtHBDSR0QEtrqlEX6BO8fFGazjaQ&s,Category,Emulator,"Strategy RPG. Recruit units, liberate towns, and lead rebel army to overthrow the Queen."
On The Ball,/roms/on-the-ball.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwY-gtQvG5bP4XAocRs9utIjQuhnzEV5DsP83KG-AadqWSaapL2ExESn7HfxA&s,Category,Emulator,Sports simulation game with multifaceted soccer management.
Ooze The,/roms/ooze-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdNDVx1MrRz4TR0BcPAALfiqnBFnZbr5kflKLzuQ67dwJV5tdQmE8OsISziw&s,Adventure,Emulator,Control a sentient blob to escape a lab and seek revenge on those who created it.
Operation Logic Bomb The Ultimate Search Destroy,/roms/operation-logic-bomb-the-ultimate-search-destroy.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTV4onq38XLgFZjQ2OzJXlcndYNtU1JYW0-WBrZgIAn6wqiaPg-4R9MVIpN5w&s,Category,Emulator,"Action-adventure
Platforms|SNES
Description|A soldier battles mutants in a unique top-down perspective to save a research facility."
Oriental Blue Ao No Tengai,/roms/oriental-blue-ao-no-tengai.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyZfvnHx-jVl89fbalfVQTW88mmI0DvnvTenOSAiq2V2JytlGTceqgxcx7HQ&s,Category,Emulator,"Role-playing
Developer|Hudson Soft
Publisher|Hudson Soft
Platforms|Game Boy Advance
Release Date|2003
Synopsis|Young warrior embarks on a journey to restore peace to a war-torn land."
Out Of This World,/roms/out-of-this-world.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoOBTVTvwtQ1pnHjRwk0QyeYaj3O11YCVRlUDqkF8i80vLvfSsWeZZXwoW8io&s,Adventure,Emulator,"Scientist teleports to alien planet, must escape with help of alien creature."
Out Of This World,/roms/out-of-this-world.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoOBTVTvwtQ1pnHjRwk0QyeYaj3O11YCVRlUDqkF8i80vLvfSsWeZZXwoW8io&s,Adventure,Emulator,"Scientist teleports to alien planet, must escape with help of alien creature."
Outlander,/roms/outlander.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-gscgZOqLxIbgf5IV99ysixsZJkVOxULhfHqi9iL9VQL3B_oMRSxd9a8LQQ&s,Category,Emulator,"Description
Action-adventure|Inspired by the Outlander TV series, players survive in 18th century Scotland."
Outrun,/roms/outrun.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqNv1o2WGO1mLn0nnDfTdc40dhx18MavZkr3xgcdGfKDsjPKsxFI95NIEGPhc&s,Racing,Emulator,"Players race sports cars through beautiful landscapes, choosing their own path to reach the finish line."
Over Horizon,/roms/over-horizon.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKt6atF4lQQd4R4Qog-GYAX4QJP-qM0IPbfBWl8WYwGgUg4Uh9fLwf6pDiBVc&s,Category,Emulator,"Shoot 'em up. 
Description|Player controls a ship to defeat alien enemies. 
Publisher|Hot-B. 
Release Date|October 16, 1991."
P T O Pacific Theater Of Operations,/roms/p-t-o-pacific-theater-of-operations.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmETDhppmcsMNvDAKgNfSVTgGk9xowHmkyC3-nhOQe53e-sQDPRIoN4XvJ-aI&s,Category,Emulator,"Strategy
Description|Command naval fleets in battles across the Pacific in World War II."
P T O Ii Pacific Theater Of Operations,/roms/p-t-o-ii-pacific-theater-of-operations.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRW1Qo5GqfOH3UEn0aFH3K8fROf1vZISqM9xA5F6yTomkxqYo_RX34xxGVUxCs&s,Strategy,Emulator,Command naval forces in the Pacific theater during World War II.
Pac Man 2 The New Adventures,/roms/pac-man-2-the-new-adventures.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSA6les4uiW9r3reOoRREgEHm5u0P-47DMWD0aBRQ2Rf5FJu7ItV4KjPPYNwA&s,Category,Emulator,"Adventure
Description|Pac-Man must complete quirky tasks in a non-linear storyline."
Paladins Quest,/roms/paladins-quest.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRX3meoGYAg__Txs7pdpXuNuJYup7pJKuqpRKGPGsjmeIznHAOzx2G7e8zbR0Y&s,Category,Emulator,"Role-playing game.
Description|Players control a young, amnesiac hero on a quest to save the world from a great disaster."
Palamedes,/roms/palamedes.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkaKq_dcauFBVXykMxXCukYDnabmWfpFdh0PqG1ny2wmpTnbD3sHyjos0RPqU&s,Unknown,Emulator,Unknown
Panic Restaurant,/roms/panic-restaurant.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0zq5y2LsBHMaQy03cc62VtdeYhxRUp0bt6hEX-OdfVqaM_nIVu_BnygsMGg&s,Category,Emulator,"Action Platformer.
Description|Chef Cookie battles evil food to rescue his restaurant from the evil OIive Oil."
Panorama Cotton,/roms/panorama-cotton.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsQ6AccwpadKFjTI6LlfDOY6GR-fmnrCt9QZh8eXe175U6Mex5-mBBx6AF6A&s,Category,Emulator,Shoot 'em up. Exciting magical adventure through colorful landscapes with unique gameplay.
Parodius,/roms/parodius.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRG8-0HU45dn4P-fcMiKtY9aTFCStZGA4RBhctJOMT6rpjxuOMplSVTXUOMVA&s,Category,Emulator,"Side-scrolling shoot 'em up parodying Gradius series. Fly unique characters through crazy levels.
Genre|Shoot 'em up
Developer|Konami
Platforms|Various
First released|1988"
Parodius,/roms/parodius.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRG8-0HU45dn4P-fcMiKtY9aTFCStZGA4RBhctJOMT6rpjxuOMplSVTXUOMVA&s,Category,Emulator,"Side-scrolling shoot 'em up parodying Gradius series. Fly unique characters through crazy levels.
Genre|Shoot 'em up
Developer|Konami
Platforms|Various
First released|1988"
Pepenga Pengo,/roms/pepenga-pengo.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlnzZr2BZZjop296mpgXovomWDbt7jyFWwVZQPAhhBslZ-KfXrwLKXa5oAPW4&s,Category,Emulator,"Adventure
Description|Guide Pepenga Pengo through arctic mazes to defeat evil walruses."
Perman Return The Space Saucer,/roms/perman-return-the-space-saucer.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_bKrDa9bO1aFGytI5VdHyjqU8G65lJmx5D0ezaG89vXYDsiHI9IyyB3OvKiE&s,Unknown,Emulator,Perman battles aliens to return the saucer to his planet.
Perman 2 Down With The Secret Madou Society,/roms/perman-2-down-with-the-secret-madou-society.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9HLKJhDPR58eQJfdoSpBXtsYTdbTg0Q5xMrAfjhpGi7Ke8wXtslU3vN2kFA&s,Category,Emulator,"Role-playing game.
Developer|Unknown.
Publisher|Unknown.
Platform|Game Boy.
Release Date|1992.
Description|Sequel to the first Perman game, students battle against the Madou Society."
Phalanx,/roms/phalanx.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-i_cL1GGUTga2Ti8phhSJ0KdvFW_P8tZAV3BjvdEDzZoX8gTd7iCBnSkXEw&s,Category,Emulator,"Description
Platformer|Side-scrolling shooter with a spaceship flying through various environments."
Phantasy Star Ii,/roms/phantasy-star-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReH0-ZuPkaRcP7ARPmnZI427Wme-eD2uRQ5qZiI5P8XIeDzcY5iniCZydVdw&s,Category,Emulator,RPG. Explore futuristic worlds to save Algo in this classic Sega game.
Phantasy Star Iii Generations Of Doom,/roms/phantasy-star-iii-generations-of-doom.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC3ZVf_d97p_qrZgW-KJOZYLnFzACSR7RNDcphkJcyJKnVkgZdkHIz4KnWdw&s,Category,Emulator,RPG. Story follows multiple generations fighting an evil emperor.
Phantasy Star Iv,/roms/phantasy-star-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfy5lE1b4KKQHPCCN7x1LdeERHF5yOmEkv7nMLDTQeTo37C8W8s9NpAsv4RLg&s,Category,Emulator,"RPG.
Description|Join Alys and her team to battle evil Lashiec. Travel through Algo and restore order."
Phantom 2040,/roms/phantom-2040.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAa2TJZU_AH6NmB2s3ql3cLJtGR7lqYDKNSVCLkLhRxbRLrFMtCO0QbUiX8CQ&s,Action-Adventure,Emulator,Play as the descendant of the original Phantom to fight evil corporations in a dystopian future.
Phantom 2040,/roms/phantom-2040.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAa2TJZU_AH6NmB2s3ql3cLJtGR7lqYDKNSVCLkLhRxbRLrFMtCO0QbUiX8CQ&s,Action-Adventure,Emulator,Play as the descendant of the original Phantom to fight evil corporations in a dystopian future.
Pilotwings,/roms/pilotwings.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp7uvWVUMTA9LegMbeC4I9EQCQPZI2wbG4aem0bfvJ5QJuw87v4nDOEGmE3w&s,Simulation,Emulator,"Fly planes, hang gliders, and rocket belts in missions to earn pilot licenses."
Pinball Of The Dead The,/roms/pinball-of-the-dead-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIw4oMRbX6E7SQ_0fiQgWpt24tAZ5fdjxkyihQgHGaWUEHkfB6ofKsUcvmsQ&s,Category,Emulator,Arcade pinball game featuring characters from House of the Dead series.
Pinball Quest,/roms/pinball-quest.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwGw6bKW-nf42NUt12g6V8nELlP7YXrYAQC67FEWdFVT-gM3XjUB1_BGtgBw&s,Category,Emulator,"Action
Description|Unique pinball gameplay with RPG elements, defeat enemies and bosses to complete quests."
Pinocchio,/roms/pinocchio.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYcTpHHHH7IarocVFx7P6usi2jbdXyMZXy1WcczaWmxWP9IyA630dK1JRnGJs&s,Adventure,Emulator,Guide Pinocchio through levels solving puzzles and facing foes to become a real boy.
Pirates Gold,/roms/pirates-gold.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgYAz1tSmXW2cfu_cu57klWnuG_7HMDCd37BeF3szTkMmmoRVrX91MKp-piQ&s,Adventure,Emulator,"Sail the seas, plunder, and explore in this classic pirate simulation game."
Pirates,/roms/pirates.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZhrkjRw505Er1FSZPGlup9yv_tOUj9ZjKmf96UX9hxHzU8_uCfStrYKew8w&s,Adventure,Emulator,"Raid ships, battle naval forces, and find treasures in this open-world pirate simulation game."
Pizza Pop,/roms/pizza-pop.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNePbrdNIQ4rTVaXue9gbzpIWN2MrFqus3sTi0OmpiMXM-lRtswb4vU1WQgdQ&s,Category,Emulator,"Casual Cooking Simulator. Play as a pizza chef, prepare and deliver pizzas to customers."
Plok,/roms/plok.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTt2hQUk4Uylg4uJyn_YuTtbtSRD0dnQrUOHhG9XOBHZ0kZ1MFHnIjZ5nQk8g&s,Platformer,Emulator,Plok is a side-scrolling platformer where the protagonist must retrieve his stolen flag.
Pocky Rocky 2,/roms/pocky-rocky-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_-drbbOZQ6__ZfLEha8MO0PpjtwBxS7upygm1XKitW1I1IL7CinO25cr9SUE&s,Category,Emulator,Action shooter. Pocky & Rocky team up to defeat evil spirits and save the village.
Pocky Rocky,/roms/pocky-rocky.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_-drbbOZQ6__ZfLEha8MO0PpjtwBxS7upygm1XKitW1I1IL7CinO25cr9SUE&s,Category,Emulator,"Action
Platform|Super Nintendo Entertainment System
Description|Pocky & Rocky a Shinto shrine maiden and raccoon go on an adventure to save Japan."
Pokemon Emerald Version,/roms/pokemon-emerald-version.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMbNgnOOJmM_RVsdsMflYdQrAU4z_r6FrMgaX_XLuyAY1Ov-Aw8v6bhyYhDp8&s,Category,Emulator,"RPG
Description|Trainer challenges gyms, battles Team Magma & Aqua, and captures over 300 Pokemon in Hoenn region."
Pokemon Firered Version,/roms/pokemon-firered-version.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu3Sg3OqVQV44R3l392qzFM1GdgmQZOaCvbqfsGskyMZxanS7cSvv0v3cXi8o&s,Genre,Emulator,RPG. Travel through the Kanto region to become a Pokemon champion.
Pokemon Leafgreen Version,/roms/pokemon-leafgreen-version.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDTI6i1NzHc2gvo_5Bu3IYexpDgYTgtTpyDJLlEkQ91FqfyMJR5tjHprbOe-k&s,Role-Playing Game,Emulator,"Explore the Kanto region, catch Pokemon, and become a Pokemon Champion."
